date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Ensure protection and MHPSS access for vulnerable women and children in Gaza Strip
Project Start Date: 2025-03-24 - Project End Date: 2025-09-23
Project Code: CBPF-OPT-25-R-NGO-34934
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Al Awda Health and Community Association,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-21,2025-03-24,,,,,339897,CBPF-OPT-25-R-NGO-34934,2025-09-25,2025-10-13
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Ensure protection and MHPSS access for vulnerable women and children in Gaza Strip
Project Start Date: 2025-03-24 - Project End Date: 2025-09-23
Project Code: CBPF-OPT-25-R-NGO-34934
Emergency Type: Conflict - Post-conflict needs",300000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Al Awda Health and Community Association,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-21,2025-03-24,,,,,339898,CBPF-OPT-25-R-NGO-34934,2025-09-25,2025-10-13
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Shelter and (NFIs) Interventions for Displaced and Returnees Households in the Gaza Strip
Project Start Date: 2025-03-25 - Project End Date: 2025-11-24
Project Code: CBPF-OPT-25-R-NGO-34937
Emergency Type: Conflict - Displacement
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Palestinian Housing Council,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-21,2025-03-24,,,,,339899,CBPF-OPT-25-R-NGO-34937,2025-03-30,2025-04-02
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Shelter and (NFIs) Interventions for Displaced and Returnees Households in the Gaza Strip
Project Start Date: 2025-03-25 - Project End Date: 2025-11-24
Project Code: CBPF-OPT-25-R-NGO-34937
Emergency Type: Conflict - Displacement
Emergency Type: Conflict - Post-conflict needs",749972,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Palestinian Housing Council,NGOs,Emergency Shelter and NFI,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-21,2025-03-24,,,,,339900,CBPF-OPT-25-R-NGO-34937,2025-03-30,2025-04-02
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Integrated Water, Sanitation, and Hygiene Services for Returnee and Makeshift Sites
Project Start Date: 2025-03-23 - Project End Date: 2025-09-22
Project Code: CBPF-OPT-25-R-NGO-34948
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,MA’AN Development Center,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-21,2025-03-24,,,,,339901,CBPF-OPT-25-R-NGO-34948,2025-09-24,2025-10-13
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Integrated Water, Sanitation, and Hygiene Services for Returnee and Makeshift Sites
Project Start Date: 2025-03-23 - Project End Date: 2025-09-22
Project Code: CBPF-OPT-25-R-NGO-34948
Emergency Type: Conflict - Displacement",400000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,MA’AN Development Center,NGOs,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-21,2025-03-24,,,,,339902,CBPF-OPT-25-R-NGO-34948,2025-09-24,2025-10-13
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency Support for War-Affected Gaza Farmers and returnees Through the Rehabilitation of Their Agricultural facilities, and food assistance support
Project Start Date: 2025-03-23 - Project End Date: 2025-11-22
Project Code: CBPF-OPT-25-R-NGO-34952
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Union of Agricultural Work Committees,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-21,2025-03-24,,,,,339903,CBPF-OPT-25-R-NGO-34952,2025-03-30,2025-04-02
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency Support for War-Affected Gaza Farmers and returnees Through the Rehabilitation of Their Agricultural facilities, and food assistance support
Project Start Date: 2025-03-23 - Project End Date: 2025-11-22
Project Code: CBPF-OPT-25-R-NGO-34952
Emergency Type: Conflict - Post-conflict needs",375000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Union of Agricultural Work Committees,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-21,2025-03-24,,,,,339904,CBPF-OPT-25-R-NGO-34952,2025-03-30,2025-04-02
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency Support for War-Affected Gaza Farmers and returnees Through the Rehabilitation of Their Agricultural facilities, and food assistance support
Project Start Date: 2025-03-23 - Project End Date: 2025-11-22
Project Code: CBPF-OPT-25-R-NGO-34952
Emergency Type: Conflict - Post-conflict needs",325000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Union of Agricultural Work Committees,NGOs,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-21,2025-03-24,,,,,339905,CBPF-OPT-25-R-NGO-34952,2025-03-30,2025-04-02
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Time-critical support to farming households in the Gaza Strip to help reactivate local agrifood production and restore conflict-affected livelihoods
Project Start Date: 2025-03-21 - Project End Date: 2026-02-20
Project Code: CBPF-OPT-25-R-UN-34853
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Food and Agriculture Organization of the United Nations,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-19,2025-03-24,,,,,339906,CBPF-OPT-25-R-UN-34853,2025-03-30,2025-04-02
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Time-critical support to farming households in the Gaza Strip to help reactivate local agrifood production and restore conflict-affected livelihoods
Project Start Date: 2025-03-21 - Project End Date: 2026-02-20
Project Code: CBPF-OPT-25-R-UN-34853
Emergency Type: Conflict - Post-conflict needs",500000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Food and Agriculture Organization of the United Nations,Multilateral Organizations,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-19,2025-03-24,,,,,339907,CBPF-OPT-25-R-UN-34853,2025-03-30,2025-04-02
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Time-critical support to farming households in the Gaza Strip to help reactivate local agrifood production and restore conflict-affected livelihoods
Project Start Date: 2025-03-21 - Project End Date: 2026-02-20
Project Code: CBPF-OPT-25-R-UN-34853
Emergency Type: Conflict - Post-conflict needs",200000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Food and Agriculture Organization of the United Nations,Multilateral Organizations,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-19,2025-03-24,,,,,339908,CBPF-OPT-25-R-UN-34853,2025-03-30,2025-04-02
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhance accessibility of returnees and IDPs to comprehensive WASH services in Rafah governorate
Project Start Date: 2025-04-06 - Project End Date: 2025-10-05
Project Code: CBPF-OPT-25-R-NGO-34933
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Palestinian Environmental Friends,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-26,2025-03-26,,,,,340146,CBPF-OPT-25-R-NGO-34933,2025-10-07,2025-10-07
2025-03-27,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Enhance accessibility of returnees and IDPs to comprehensive WASH services in Rafah governorate
Project Start Date: 2025-04-06 - Project End Date: 2025-10-05
Project Code: CBPF-OPT-25-R-NGO-34933
Emergency Type: Conflict - Post-conflict needs",398972,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Palestinian Environmental Friends,NGOs,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-26,2025-03-26,,,,,340147,CBPF-OPT-25-R-NGO-34933,2025-10-07,2025-10-07
2025-03-26,2025,"Emergency Health and Nutrition
Health Kits for GFO     Gaza",5344,United Nations Children's Fund,Multilateral Organizations,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,in kind,Pass through,Traditional aid,internal,single,paid,2025-07-29,2025-03-26,,,,,356917,IR25G08,2025-08-13,2025-08-13
2025-03-24,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency WASH services to conflict affected communities, returnees and new IDPs in North Gaza Governorate
Project Start Date: 2025-03-20 - Project End Date: 2025-09-19
Project Code: CBPF-OPT-25-R-INGO-34837
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Oxfam Novib Netherlands,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-17,2025-03-20,,,,,339637,CBPF-OPT-25-R-INGO-34837,2025-09-30,2025-10-13
2025-03-24,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency WASH services to conflict affected communities, returnees and new IDPs in North Gaza Governorate
Project Start Date: 2025-03-20 - Project End Date: 2025-09-19
Project Code: CBPF-OPT-25-R-INGO-34837
Emergency Type: Conflict - Displacement",400000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Oxfam Novib Netherlands,NGOs,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-17,2025-03-20,,,,,339638,CBPF-OPT-25-R-INGO-34837,2025-09-30,2025-10-13
2025-03-24,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency Shelter and NFI Assistance for Displaced and Returnee Families in Gaza
Project Start Date: 2025-03-24 - Project End Date: 2025-12-23
Project Code: CBPF-OPT-25-R-INGO-34843
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Norwegian Refugee Council,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-19,2025-03-20,,,,,339639,CBPF-OPT-25-R-INGO-34843,2025-03-26,2025-03-26
2025-03-24,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency Shelter and NFI Assistance for Displaced and Returnee Families in Gaza
Project Start Date: 2025-03-24 - Project End Date: 2025-12-23
Project Code: CBPF-OPT-25-R-INGO-34843
Emergency Type: Conflict - Post-conflict needs",750000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Norwegian Refugee Council,NGOs,Emergency Shelter and NFI,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-19,2025-03-20,,,,,339640,CBPF-OPT-25-R-INGO-34843,2025-03-26,2025-03-26
2025-03-24,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Access to Inclusive Safe Temporary Learning Spaces for Displaced School Aged Children with and without disability (Boys and Girls) in the Gaza strip
Project Start Date: 2025-03-09 - Project End Date: 2026-03-08
Project Code: CBPF-OPT-25-R-NGO-34917
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Atfaluna Society for Deaf Children,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-07,2025-03-20,,,,,339641,CBPF-OPT-25-R-NGO-34917,2025-03-26,2025-03-26
2025-03-24,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Access to Inclusive Safe Temporary Learning Spaces for Displaced School Aged Children with and without disability (Boys and Girls) in the Gaza strip
Project Start Date: 2025-03-09 - Project End Date: 2026-03-08
Project Code: CBPF-OPT-25-R-NGO-34917
Emergency Type: Conflict - Displacement",699862,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Atfaluna Society for Deaf Children,NGOs,Education,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-07,2025-03-20,,,,,339642,CBPF-OPT-25-R-NGO-34917,2025-03-26,2025-03-26
2025-03-24,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Providing Essential PHC Services to IDPs in Gaza
Project Start Date: 2025-03-16 - Project End Date: 2025-09-15
Project Code: CBPF-OPT-25-R-NGO-34942
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Palestinian Medical Relief Society,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-19,2025-03-20,,,,,339643,CBPF-OPT-25-R-NGO-34942,2025-03-26,2025-03-26
2025-03-24,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Providing Essential PHC Services to IDPs in Gaza
Project Start Date: 2025-03-16 - Project End Date: 2025-09-15
Project Code: CBPF-OPT-25-R-NGO-34942
Emergency Type: Conflict - Post-conflict needs",399980,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Palestinian Medical Relief Society,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-19,2025-03-20,,,,,339644,CBPF-OPT-25-R-NGO-34942,2025-03-26,2025-03-26
2025-03-24,2025,"Emergency Shelter and Non-Food Items
Winter Clothing Kits    Gaza",130064,United Nations Children's Fund,Multilateral Organizations,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,Emergency Shelter and NFI,PSE,,,oPt Complex Emergency 2023-24,2025,2025,in kind,Pass through,Traditional aid,internal,single,paid,2025-07-29,2025-03-24,,,,,356914,IR25G05,2025-08-13,2025-08-13
2025-03-24,2025,"Emergency Shelter and Non-Food Items
Hand soap, Baby diapers and Sanitary Pads     Gaza",54650,United Nations Children's Fund,Multilateral Organizations,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,in kind,Pass through,Traditional aid,internal,single,paid,2025-07-29,2025-03-24,,,,,356915,IR25G06,2025-08-13,2025-08-13
2025-03-21,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Promoting Continuity of Learning and Well-being for Displacement Affected Children in Gaza
Project Start Date: 2025-03-16 - Project End Date: 2025-12-15
Project Code: CBPF-OPT-25-R-INGO-34834
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Norwegian Refugee Council,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-12,2025-03-18,,,,,339553,CBPF-OPT-25-R-INGO-34834,2025-03-23,2025-03-24
2025-03-21,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Promoting Continuity of Learning and Well-being for Displacement Affected Children in Gaza
Project Start Date: 2025-03-16 - Project End Date: 2025-12-15
Project Code: CBPF-OPT-25-R-INGO-34834
Emergency Type: Conflict - Post-conflict needs",500000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Norwegian Refugee Council,NGOs,Education,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-12,2025-03-18,,,,,339554,CBPF-OPT-25-R-INGO-34834,2025-03-23,2025-03-24
2025-03-21,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Post -Ceasefire Humanitarian Response: Responding to urgent healthcare needs for displaced and returning communities across Gaza.
Project Start Date: 2025-03-16 - Project End Date: 2025-09-15
Project Code: CBPF-OPT-25-R-INGO-34851
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Medical Aid for Palestinians,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-14,2025-03-19,,,,,339585,CBPF-OPT-25-R-INGO-34851,2025-03-23,2025-03-24
2025-03-21,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Post -Ceasefire Humanitarian Response: Responding to urgent healthcare needs for displaced and returning communities across Gaza.
Project Start Date: 2025-03-16 - Project End Date: 2025-09-15
Project Code: CBPF-OPT-25-R-INGO-34851
Emergency Type: Conflict - Displacement",998199,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Medical Aid for Palestinians,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-14,2025-03-19,,,,,339586,CBPF-OPT-25-R-INGO-34851,2025-03-23,2025-03-24
2025-03-21,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Provision of equitable and need-based emergency shelter support to vulnerable conflict affected people in southern governorates of Gaza strip
Project Start Date: 2025-03-15 - Project End Date: 2025-12-14
Project Code: CBPF-OPT-25-R-NGO-34920
Emergency Type: Conflict - Post-conflict needs",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Palestinian Environmental Friends,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-12,2025-03-19,,,,,339587,CBPF-OPT-25-R-NGO-34920,2025-03-23,2025-03-24
2025-03-21,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Provision of equitable and need-based emergency shelter support to vulnerable conflict affected people in southern governorates of Gaza strip
Project Start Date: 2025-03-15 - Project End Date: 2025-12-14
Project Code: CBPF-OPT-25-R-NGO-34920
Emergency Type: Conflict - Post-conflict needs",150000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Palestinian Environmental Friends,NGOs,Emergency Shelter and NFI,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-12,2025-03-19,,,,,339588,CBPF-OPT-25-R-NGO-34920,2025-03-23,2025-03-24
2025-03-21,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Provision of equitable and need-based emergency shelter support to vulnerable conflict affected people in southern governorates of Gaza strip
Project Start Date: 2025-03-15 - Project End Date: 2025-12-14
Project Code: CBPF-OPT-25-R-NGO-34920
Emergency Type: Conflict - Post-conflict needs",597218,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Palestinian Environmental Friends,NGOs,Emergency Shelter and NFI,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-12,2025-03-19,,,,,339589,CBPF-OPT-25-R-NGO-34920,2025-03-23,2025-03-24
2025-03-21,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Ensuring Access and Availability: Lifesaving Sexual and Reproductive Health and Rights Services in Gaza
Project Start Date: 2025-03-15 - Project End Date: 2025-09-14
Project Code: CBPF-OPT-25-R-UN-34861
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Population Fund,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-14,2025-03-19,,,,,339590,CBPF-OPT-25-R-UN-34861,2025-09-16,2025-09-16
2025-03-21,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Ensuring Access and Availability: Lifesaving Sexual and Reproductive Health and Rights Services in Gaza
Project Start Date: 2025-03-15 - Project End Date: 2025-09-14
Project Code: CBPF-OPT-25-R-UN-34861
Emergency Type: Conflict - Displacement",599981,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Population Fund,Multilateral Organizations,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,internal,single,paid,2025-03-14,2025-03-19,,,,,339591,CBPF-OPT-25-R-UN-34861,2025-09-16,2025-09-16
2025-03-19,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Life-Saving Multi-Purpose Cash Assistance for IDPs in Gaza &amp; Strengthening Humanitarian Coordination and Partnerships between local and international aid actors
Project Start Date: 2025-03-19 - Project End Date: 2026-03-18
Project Code: CBPF-OPT-25-R-INGO-34836
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Oxfam Novib Netherlands,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-14,2025-03-18,,,,,339555,CBPF-OPT-25-R-INGO-34836,2025-03-22,2025-03-24
2025-03-19,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Life-Saving Multi-Purpose Cash Assistance for IDPs in Gaza &amp; Strengthening Humanitarian Coordination and Partnerships between local and international aid actors
Project Start Date: 2025-03-19 - Project End Date: 2026-03-18
Project Code: CBPF-OPT-25-R-INGO-34836
Emergency Type: Conflict - Displacement",600000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Oxfam Novib Netherlands,NGOs,Multipurpose Cash,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-14,2025-03-18,,,,,339556,CBPF-OPT-25-R-INGO-34836,2025-03-22,2025-03-24
2025-03-19,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency Multi-Purpose Cash Assistance to Support Basic Needs Coverage to Crisis-Affected Families in Gaza
Project Start Date: 2025-03-16 - Project End Date: 2025-09-15
Project Code: CBPF-OPT-25-R-INGO-34842
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Acción Contra el Hambre - Spain,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-03-14,2025-03-18,,,,,339557,CBPF-OPT-25-R-INGO-34842,2025-09-17,2025-09-18
2025-03-19,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Emergency Multi-Purpose Cash Assistance to Support Basic Needs Coverage to Crisis-Affected Families in Gaza
Project Start Date: 2025-03-16 - Project End Date: 2025-09-15
Project Code: CBPF-OPT-25-R-INGO-34842
Emergency Type: Conflict - Displacement",400000,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Acción Contra el Hambre - Spain,NGOs,Multipurpose Cash,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),internal,single,paid,2025-03-14,2025-03-18,,,,,339558,CBPF-OPT-25-R-INGO-34842,2025-09-17,2025-09-18
2025-03-17,2025,"Allocation Type: Reserve - First Reserve Allocation 2025
Strengthening Access to Quality Education for Returning Children Affected by Conflict in Gaza and Khan Younis Governorates
Project Start Date: 2025-03-01 - Project End Date: 2026-02-28
Project Code: CBPF-OPT-25-R-NGO-34862
Emergency Type: Conflict - Displacement",0,Occupied Palestinian Territory Humanitarian Fund,Pooled Funds,PSE,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Palestine Save the Children Foundation,NGOs,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Parked,Traditional aid,internal,single,paid,2025-02-28,2025-03-11,,,,,339149,CBPF-OPT-25-R-NGO-34862,2025-03-20,2025-03-20
