date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
#date,#date+year+budget,#description+notes,#value+funding+total+usd,#org+name+funder,#org+type+funder+list,#country+iso3+funder+list,#date+year+start+funder,#date+year+end+funder,#activity+appeal+name,#activity+appeal+id+external,#activity+appeal+id+fts_internal,#org+name+impl,#org+type+impl+list,#sector+cluster+name+list,#country+iso3+impl+list,#activity+project+name,#activity+project+code,#crisis+name,#date+year+start+impl,#date+year+end+impl,#financial+contribution+type,#financial+contribution+type,#financial+method,#financial+direction,#financial+direction+type,#status+text,#date+reported,#date+decision,#description+keywords,#value+funding+total,#value+funding+total+currency,#financial+fx,#activity+id+fts_internal,#activity+code,#date+created,#date+updated
2025-01-10,2025,"Food Security
Humanitarian Call 2023, Food Aid GFO     Gaza
----- Spain, Gipuzkoa Regional Government",31250,"Spain, Government of",Governments,ESP,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-29,2025-01-10,,30000,EUR,0.96,356933,PR25G01,2025-08-13,2025-08-13
2025-01-09,2024,"Palestine	Improving maternal and newborn health among affected populations in Gaza, Palestine",668200,"Saudi Arabia (Kingdom of), Government of",Governments,SAU,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Population Fund,Multilateral Organizations,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2024-12-19,2024-11-24,,2505750,SAR,3.75,364246,3145,2025-10-13,2025-10-13
2025-01-07,2025,"Food Security
Food for the Palestinian refugee population in the Gaza Strip.
----- Spain, Cantabria Regional Government",62150,"Spain, Government of",Governments,ESP,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2025-07-29,2024-12-31,,59664,EUR,0.96,356929,PR25G09,2025-08-13,2025-08-13
2025-01-02,2025,Extraordinary Danish contribution to UNRWA core budget 2024 - 2025,2794077,"Denmark, Government of",Governments,DNK,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2025-01-03,2025-01-02,,20000000,DKK,7.158,335254,IARTI-ID: 286592,2025-01-04,2025-03-27
2024-12-16,2025,"Humanitarian response to food security, shelter, protection, water, sanitation and hygiene for people affected by conflict and displacement in the Palestinian territories, Egypt, Syria and Lebanon",0,"Germany, Government of",Governments,DEU,2024,2024,,,,Norwegian Refugee Council,NGOs,,"EGY,LBN,PSE,SYR",,,,2024,2026,financial,Parked,Traditional aid,incoming,shared,commitment,2024-12-16,2024-12-16,Multiyear,0,EUR,0.953,334146,AA-S09-321.50/NO/REG/NRC/2024/,2024-12-17,2025-10-14
2024-12-16,2025,"Humanitarian response to food security, shelter, protection, water, sanitation and hygiene for people affected by conflict and displacement in the Palestinian territories, Egypt, Syria and Lebanon",4115151,"Germany, Government of",Governments,DEU,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Norwegian Refugee Council,NGOs,"Emergency Shelter and NFI,Food Security,Protection,Protection - Child Protection,Protection - Gender-Based Violence,Protection - Housing, Land and Property,Protection - Mine Action,Water Sanitation Hygiene",PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2024-12-16,2024-12-16,Multiyear,3921739,EUR,0.953,334148,AA-S09-321.50/NO/REG/NRC/2024/,2024-12-17,2024-12-17
2024-12-16,2025,Hygiene Kits for Conflict-Affected Families in Gaza,-1,"Germany, Government of",Governments,DEU,2025,2025,,,,Caritas Germany (DCV),NGOs,,PSE,,,,2024,2025,financial,Parked,Traditional aid,incoming,shared,commitment,2024-12-16,2024-12-16,Multiyear,0,EUR,0.953,334155,AA-S09-321.50/PSE/PSE/Caritas/,2024-12-17,2025-03-10
2024-12-16,2025,Hygiene Kits for Conflict-Affected Families in Gaza,116555,"Germany, Government of",Governments,DEU,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Caritas Germany (DCV),NGOs,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2024-12-16,2024-12-16,Multiyear,111077,EUR,0.953,334156,AA-S09-321.50/PSE/PSE/Caritas/,2024-12-17,2024-12-17
2024-12-13,2025,"Health, food security, WASH, shelter and protection for conflict-affected internally displaced persons and host communities in north-west Syria, north-east Syria, Yemen, Gaza and Lebanon",-206350,"Germany, Government of",Governments,DEU,2024,2024,,,,CARE International,NGOs,,"LBN,PSE,SYR,YEM",,,,2024,2026,financial,Parked,Traditional aid,incoming,shared,commitment,2024-12-13,2024-12-13,Multiyear,0,EUR,0.953,334005,	 S09-321.50/NO/REG/CARE/2024/,2024-12-14,2025-01-28
2024-12-13,2025,"Health, food security, WASH, shelter and protection for conflict-affected internally displaced persons and host communities in north-west Syria, north-east Syria, Yemen, Gaza and Lebanon",2054723,"Germany, Government of",Governments,DEU,2024,2024,,,,CARE International,NGOs,"Emergency Shelter and NFI,Food Security,Health,Protection,Water Sanitation Hygiene",PSE,,,,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2024-12-13,2024-12-13,Multiyear,1958151,EUR,0.953,334007,	 S09-321.50/NO/REG/CARE/2024/,2024-12-14,2024-12-16
2024-12-10,2024,Food Security- Food Assistance,9447,Private (individuals & organizations),Private Organizations,,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,World Food Programme,Multilateral Organizations,Multipurpose Cash,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Carryover,Cash transfer programming (CTP),incoming,single,paid,2024-12-10,2024-10-14,,,,,330140,10049631	No	WPD 14.10.2024 GTF	WPD-C-06846-01	PS02,2025-04-10,2025-04-10
2024-12-09,,Enhancing Market-driven Innovative and Sustainable Investments in the Agri-food sector in the West Bank,0,"Italy, Government of",Governments,ITA,2024,2024,,,,Food and Agriculture Organization of the United Nations,Multilateral Organizations,Food Security,PSE,,,,2025,2027,financial,Parked,Traditional aid,incoming,shared,commitment,2024-12-06,2024-12-06,Multiyear,,,,330028,OSRO/GAZ/033/ITA,2024-12-07,2024-12-09
2024-12-07,,Enhancing Market-driven Innovative and Sustainable Investments in the Agri-food sector in the West Bank,2190580,"Italy, Government of",Governments,ITA,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Food and Agriculture Organization of the United Nations,Multilateral Organizations,Food Security,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2024-12-06,2024-12-06,Multiyear,,,,330029,OSRO/GAZ/033/ITA,2024-12-07,2024-12-09
2024-10-23,2024,"SGBV and SRH response in Palestine (Gaza and the occupied West Bank) in line with the Inter-Agency oPt Flash Appeal
Escalation of Hostilities in the OPT Flash Appeal 2023-2024	
Global Humanitarian Appeal 2024",1,"Norway, Government of",Governments,NOR,2024,2024,,,,United Nations Population Fund,Multilateral Organizations,,PSE,,,,2024,2025,financial,Parked,Traditional aid,incoming,shared,paid,2024-09-25,2024-07-04,Multiyear,0,NOK,10.639,325412,QZA24/0102 / UNFPA code = NOB24,2024-10-23,2024-12-11
2024-10-23,2024,"Escalation of Hostilities in the OPT Flash Appeal 2023-2024
Addressing Sexual- Gender Based Violence in West Bank & Gaza
--- Protection/Gender Based Violence",363901,"Canada, Government of",Governments,CAN,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Population Fund,Multilateral Organizations,Protection - Gender-Based Violence,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2024-10-23,2024-07-24,Multiyear,500000,CAD,1.374,325459,"PSOP 24-037, P014615 / UNFPA code = CAB57",2024-10-23,2024-12-11
2024-10-23,2024,"SGBV and SRH response in Palestine (Gaza and the occupied West Bank) in line with the Inter-Agency oPt Flash Appeal
Escalation of Hostilities in the OPT Flash Appeal
Global Humanitarian Appeal
--- Protection/Gender Based Violence",977535,"Norway, Government of",Governments,NOR,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Population Fund,Multilateral Organizations,Protection - Gender-Based Violence,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2024-09-25,2024-07-04,Multiyear,10400000,NOK,10.639,325539,QZA-24/0102-5,2024-10-23,2024-12-11
2024-10-23,2024,"SGBV and SRH response in Palestine (Gaza and the occupied West Bank) in line with the Inter-Agency oPt Flash Appeal
Escalation of Hostilities in the OPT Flash Appeal
Global Humanitarian Appeal
--- Health/SRH",244384,"Norway, Government of",Governments,NOR,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Population Fund,Multilateral Organizations,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Pass through,Traditional aid,incoming,single,paid,2024-09-25,2024-07-04,Multiyear,2600000,NOK,10.639,325540,QZA-24/0102-5,2024-10-23,2024-12-11
2024-10-23,2024,"Escalation of Hostilities in the OPT Flash Appeal
Addressing Sexual- Gender Based Violence in West Bank & Gaza",0,"Canada, Government of",Governments,CAN,2024,2024,,,,United Nations Population Fund,Multilateral Organizations,,PSE,,,,2024,2026,financial,Parked,Traditional aid,incoming,shared,paid,2024-10-23,2024-07-24,Multiyear,0,CAD,1.374,325575,"PSOP 24-037, P014615 / UNFPA code = CAB57",2024-10-23,2024-12-11
2024-10-08,,"Access and inclusion of pre-school children with disabilities areas and communities in the West Bank, Gaza, and East Jerusalem",548588,Creative Association International,Private Organizations,,2023,2023,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Juzoor for Health and Social Development,NGOs,Education,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2024-10-02,2023-12-04,,,,,323866,72012223CA00002 72400-Juzoor-00,2024-10-08,2024-12-11
2024-10-08,,"FINAL SELECTION OF CBOS, BUILDING INSTITUTIONAL AND TECHNICAL CAPACITIES OF 20 CBOS IN THE TARGETED COMMUNITIES
Building capacities of 20 CBOs for promoting and leading civic role in public decision making and community development 
Building institutional and technical capacities of 20 CBOs in the targeted communities",100000,Global Communities,NGOs,,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Juzoor for Health and Social Development,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2024-10-02,2024-01-01,,,,,323873,Grant Agreement 24060-23-WB-G01,2024-10-08,2024-12-11
2024-10-07,2024,"Health	Provide drugs, medical disposlables, Oxgyen spare parts, facilities rehabilitaiton,  pain clinic activities, capacity buidling for medical teams, capacity building, Maternal & Neonatal intensive care, etc.
---- NORAD",2152540,"Norway, Government of",Governments,NOR,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Norwegian Aid Committee,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2024-10-07,2024-05-15,NORAD,22899366,NOK,10.6383,323739,MEU-24/0002,2024-10-07,2024-12-11
2024-09-16,2025,"Save the Children International Humanitarian Fund nonthematic, flexible Protection - health",84092,Save the Children,NGOs,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save the Children,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2024-10-25,2024-09-16,,,,,325999,99701318,2024-10-28,2024-12-11
2024-09-16,2025,"Save the Children International Humanitarian Fund nonthematic, flexible Protection - MPCA",316346,Save the Children,NGOs,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Save the Children,NGOs,Multipurpose Cash,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Cash transfer programming (CTP),incoming,single,commitment,2024-10-25,2024-09-16,,,,,326000,99701318,2024-10-28,2024-12-11
2024-09-03,2024,"ducation in Emergencies for Palestine Refugee Children- Emergency Cash Assistance to Palestine Refugees in Syria - Digitization of UNRWA Historical Documents of Registered Palestine Refugees in Lebanon, Syria and the West Bank”",2159827,"Belgium, Government of",Governments,BEL,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Relief and Works Agency for Palestine Refugees in the Near East,Multilateral Organizations,Education,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2024-12-12,2024-09-03,,2000000,EUR,0.926,333931,PJ/2024/07,2024-12-13,2024-12-20
2024-09-01,2024,"Addressing Emergency Health, WASH, and Protection needs across Deir el-Balah, Khan Younes, and Rafah; Gaza",7105435,"United States of America, Government of",Governments,USA,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Project HOPE,NGOs,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2024-10-07,2024-09-01,,,,,324011,BHA/USAID/6244  OPT	7032,2024-10-11,2024-12-11
2024-09-01,2024,"Addressing Emergency Health, WASH, and Protection needs across Deir el-Balah, Khan Younes, and Rafah; Gaza",1917514,"United States of America, Government of",Governments,USA,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Project HOPE,NGOs,Protection,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2024-10-07,2024-09-01,,,,,324012,BHA/USAID/6244  OPT	7032,2024-10-11,2024-12-11
2024-09-01,2024,"Addressing Emergency Health, WASH, and Protection needs across Deir el-Balah, Khan Younes, and Rafah; Gaza",2977052,"United States of America, Government of",Governments,USA,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,Project HOPE,NGOs,Water Sanitation Hygiene,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,commitment,2024-10-07,2024-09-01,,,,,324013,BHA/USAID/6244  OPT	7032,2024-10-11,2024-12-11
2024-08-23,2024,"Escalation of Hostilities in the OPT Flash Appeal
Community-based response to Gender-Based Violence (GBV) in Kufr Aqab area and the Jordan Valley 2024-2025",1,"Spain, Government of",Governments,ESP,2024,2024,,,,United Nations Population Fund,Multilateral Organizations,,PSE,,,,2024,2025,financial,Parked,Traditional aid,incoming,shared,paid,2024-08-23,2024-04-25,Multiyear,0,EUR,0.926,318889,P8006 N-D2024/674/PS / UNFPA code = ESB18,2024-08-23,2024-12-11
2024-08-23,2024,"Escalation of Hostilities in the OPT Flash Appeal
Community-based response to Gender-Based Violence (GBV) in Kufr Aqab area and the Jordan Valley 2024-2025
----  Protection/Gender Based Violence",156587,"Spain, Government of",Governments,ESP,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Population Fund,Multilateral Organizations,Protection - Gender-Based Violence,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2024-08-23,2024-04-25,Multiyear,145000,EUR,0.926,318892,P8006 N-D2024/674/PS / UNFPA code = ESB18,2024-08-23,2024-12-11
2024-08-23,2024,"Escalation of Hostilities in the OPT Flash Appeal
Responding to mounting humanitarian needs in the State of Palestine through emergency Humanitarian Cash Transfers, Child Protection, WASH and Nutrition, and strengthening Cluster Coordination of the Protection Cluster and Child Protection and GBV
---- Protection/Gender Based Violence",289322,United Nations Children's Fund,Multilateral Organizations,,2025,2025,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,United Nations Population Fund,Multilateral Organizations,Health,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Pass through,Traditional aid,incoming,single,paid,2024-08-23,2024-04-08,,,,,318899,ECHO/PSE/BUD/2022/91005 / UNFPA code = UCE10,2024-08-23,2024-12-11
2024-07-31,2024,Enhancing Cooperatives’ Access to Markets for Decent Work and Resilience in the Occupied Palestinian Territory,1017,"Spain, Government of",Governments,ESP,2024,2024,,,,International Labour Organization,Multilateral Organizations,Other,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2024-10-23,2024-07-31,,924,EUR,0.9081,356563,PSE/24/01/ESP,2025-08-08,2025-08-08
2024-07-11,2024,"Mitigating the devastating effects of the crisis on Palestinian workers, employers and their families",5310619,"Netherlands, Government of",Governments,NLD,2024,2024,Escalation of Hostilities in the OPT Flash Appeal 2025,FPSE25,1273,International Labour Organization,Multilateral Organizations,,PSE,,,oPt Complex Emergency 2023-24,2025,2025,financial,Standard,Traditional aid,incoming,single,paid,2024-10-23,2024-07-11,,4833725,EUR,0.9102,325675,PSE/24/04/MUL,2025-08-08,2025-08-08
